danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist
0.535,0.505,7,-8.357,1,0.0269,0.134,1.95e-05,0.63,0.526,90.057,audio_features,2M6tHJVrNXZta3Hsjbi70z,spotify:track:2M6tHJVrNXZta3Hsjbi70z,https://api.spotify.com/v1/tracks/2M6tHJVrNXZta3Hsjbi70z,https://api.spotify.com/v1/audio-analysis/2M6tHJVrNXZta3Hsjbi70z,375427,4,Only Yesterday - Pretty Lights
0.527,0.817,9,-6.571,1,0.0969,0.211,0.0247,0.405,0.907,159.966,audio_features,6ZHh3KhhhNyNJjwze1V2WE,spotify:track:6ZHh3KhhhNyNJjwze1V2WE,https://api.spotify.com/v1/tracks/6ZHh3KhhhNyNJjwze1V2WE,https://api.spotify.com/v1/audio-analysis/6ZHh3KhhhNyNJjwze1V2WE,277227,4,Bikes - Rubblebucket
0.621,0.53,9,-8.839,1,0.0371,0.299,0.0299,0.211,0.667,126.797,audio_features,4IvWgBMe1iU1WKizVczS2W,spotify:track:4IvWgBMe1iU1WKizVczS2W,https://api.spotify.com/v1/tracks/4IvWgBMe1iU1WKizVczS2W,https://api.spotify.com/v1/audio-analysis/4IvWgBMe1iU1WKizVczS2W,298457,4,Warm Blindness & A Cool Breeze - Calvin Love
0.514,0.658,0,-7.355,1,0.064,0.0136,0.204,0.0943,0.953,172.04,audio_features,1TcjyVNj42M3SVmoPzJWeN,spotify:track:1TcjyVNj42M3SVmoPzJWeN,https://api.spotify.com/v1/tracks/1TcjyVNj42M3SVmoPzJWeN,https://api.spotify.com/v1/audio-analysis/1TcjyVNj42M3SVmoPzJWeN,238762,4,Shake It - The Tazers
0.61,0.548,4,-6.843,0,0.442,0.226,6.4e-06,0.228,0.39,176.595,audio_features,4au0dxNCyXq5X3xHSmgSdh,spotify:track:4au0dxNCyXq5X3xHSmgSdh,https://api.spotify.com/v1/tracks/4au0dxNCyXq5X3xHSmgSdh,https://api.spotify.com/v1/audio-analysis/4au0dxNCyXq5X3xHSmgSdh,231576,4,Phantoms - Healy
0.611,0.538,9,-7.74,1,0.0343,0.76,2.68e-05,0.612,0.319,90.124,audio_features,2NVaKeIAUZwN5tXnn12EMi,spotify:track:2NVaKeIAUZwN5tXnn12EMi,https://api.spotify.com/v1/tracks/2NVaKeIAUZwN5tXnn12EMi,https://api.spotify.com/v1/audio-analysis/2NVaKeIAUZwN5tXnn12EMi,239093,4,The Breeze - Dr. Dog
0.581,0.492,10,-10.517,0,0.0474,0.717,0.103,0.123,0.234,120.908,audio_features,6zF5vmfMibtIcsOD6VbGzu,spotify:track:6zF5vmfMibtIcsOD6VbGzu,https://api.spotify.com/v1/tracks/6zF5vmfMibtIcsOD6VbGzu,https://api.spotify.com/v1/audio-analysis/6zF5vmfMibtIcsOD6VbGzu,422411,4,Autumn Leaves - Caamp
0.434,0.707,7,-5.472,1,0.0399,0.119,0.0,0.0997,0.477,176.612,audio_features,209g8XrYu3ov4Wt4bRk2Yw,spotify:track:209g8XrYu3ov4Wt4bRk2Yw,https://api.spotify.com/v1/tracks/209g8XrYu3ov4Wt4bRk2Yw,https://api.spotify.com/v1/audio-analysis/209g8XrYu3ov4Wt4bRk2Yw,253093,4,Shadow People - Dr. Dog
0.674,0.204,5,-13.535,1,0.0384,0.887,0.000209,0.0916,0.131,120.294,audio_features,5e7H5e3BBsDJmygioSJMHF,spotify:track:5e7H5e3BBsDJmygioSJMHF,https://api.spotify.com/v1/tracks/5e7H5e3BBsDJmygioSJMHF,https://api.spotify.com/v1/audio-analysis/5e7H5e3BBsDJmygioSJMHF,260369,4,Heart Attack - Wild Rivers
0.443,0.654,10,-7.021,1,0.0296,0.301,2.25e-05,0.577,0.915,162.03,audio_features,7HDxQnqEJm7sAw6BiVH6q1,spotify:track:7HDxQnqEJm7sAw6BiVH6q1,https://api.spotify.com/v1/tracks/7HDxQnqEJm7sAw6BiVH6q1,https://api.spotify.com/v1/audio-analysis/7HDxQnqEJm7sAw6BiVH6q1,227680,4,Atlas - The Dip
0.418,0.344,7,-8.42,1,0.0391,0.103,0.198,0.214,0.231,111.709,audio_features,26Vcf2qFrnaa0pFJkGFh61,spotify:track:26Vcf2qFrnaa0pFJkGFh61,https://api.spotify.com/v1/tracks/26Vcf2qFrnaa0pFJkGFh61,https://api.spotify.com/v1/audio-analysis/26Vcf2qFrnaa0pFJkGFh61,355627,4,Sanctify - St. Paul & The Broken Bones
0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,audio_features,47KDDZgFiX1w6RFOuLXsSn,spotify:track:47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/tracks/47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/audio-analysis/47KDDZgFiX1w6RFOuLXsSn,240587,3,Tomorrow - Shakey Graves
0.799,0.497,4,-6.57,1,0.141,0.0745,1.28e-05,0.174,0.488,115.157,audio_features,0hJS3EHWC4uL9sJ52ErpoN,spotify:track:0hJS3EHWC4uL9sJ52ErpoN,https://api.spotify.com/v1/tracks/0hJS3EHWC4uL9sJ52ErpoN,https://api.spotify.com/v1/audio-analysis/0hJS3EHWC4uL9sJ52ErpoN,192013,4,Hide - Rainbow Kitten Surprise
0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,audio_features,6iCJCZqDJjmBxt07Oid6FI,spotify:track:6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/tracks/6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/audio-analysis/6iCJCZqDJjmBxt07Oid6FI,226610,4,Buttercup - Hippo Campus
0.654,0.768,2,-7.28,1,0.0396,0.0203,0.00932,0.0381,0.695,89.82,audio_features,18VoO998h6uVlEWgtKzQug,spotify:track:18VoO998h6uVlEWgtKzQug,https://api.spotify.com/v1/tracks/18VoO998h6uVlEWgtKzQug,https://api.spotify.com/v1/audio-analysis/18VoO998h6uVlEWgtKzQug,246893,4,Happiness Jones - The Wood Brothers
0.498,0.864,11,-4.85,0,0.0587,0.0615,0.165,0.114,0.719,160.16,audio_features,0JT0D83NTt3o2VbZSI3f5K,spotify:track:0JT0D83NTt3o2VbZSI3f5K,https://api.spotify.com/v1/tracks/0JT0D83NTt3o2VbZSI3f5K,https://api.spotify.com/v1/audio-analysis/0JT0D83NTt3o2VbZSI3f5K,318827,4,Pali Gap / Hey Baby (New Rising Sun) - Lukas Nelson and Promise of the Real
0.759,0.581,1,-8.658,1,0.0447,0.182,0.223,0.0935,0.705,156.255,audio_features,6RGXvExPr2zOTSfqqpRqx2,spotify:track:6RGXvExPr2zOTSfqqpRqx2,https://api.spotify.com/v1/tracks/6RGXvExPr2zOTSfqqpRqx2,https://api.spotify.com/v1/audio-analysis/6RGXvExPr2zOTSfqqpRqx2,393360,4,Mucho - Dopapod
0.598,0.559,1,-9.398,0,0.0258,0.122,0.344,0.0689,0.512,96.001,audio_features,3bW6Uf3O7085lwE7N37Wgv,spotify:track:3bW6Uf3O7085lwE7N37Wgv,https://api.spotify.com/v1/tracks/3bW6Uf3O7085lwE7N37Wgv,https://api.spotify.com/v1/audio-analysis/3bW6Uf3O7085lwE7N37Wgv,484720,4,Garden - Papadosio
0.604,0.901,2,-5.654,1,0.0306,0.029,0.78,0.214,0.734,109.009,audio_features,5I9pJC3TKw9haty0PTZgNF,spotify:track:5I9pJC3TKw9haty0PTZgNF,https://api.spotify.com/v1/tracks/5I9pJC3TKw9haty0PTZgNF,https://api.spotify.com/v1/audio-analysis/5I9pJC3TKw9haty0PTZgNF,313144,4,Anti-Gravity (feat. Oriel Poole) - Lotus 
0.418,0.809,0,-4.725,0,0.0492,0.595,2.6e-05,0.0746,0.837,103.496,audio_features,7wY92RilZka5FCdSvoyOtC,spotify:track:7wY92RilZka5FCdSvoyOtC,https://api.spotify.com/v1/tracks/7wY92RilZka5FCdSvoyOtC,https://api.spotify.com/v1/audio-analysis/7wY92RilZka5FCdSvoyOtC,278291,4,Syncopated Healing - Twiddle
0.457,0.686,7,-8.301,1,0.0239,0.124,0.893,0.0852,0.401,103.475,audio_features,2RAM2aTcf1FnzA4HIRSRDr,spotify:track:2RAM2aTcf1FnzA4HIRSRDr,https://api.spotify.com/v1/tracks/2RAM2aTcf1FnzA4HIRSRDr,https://api.spotify.com/v1/audio-analysis/2RAM2aTcf1FnzA4HIRSRDr,1232107,4,Hallucinate a Solution (feat. Neal Casal) - Circles Around The Sun
0.425,0.913,9,-5.572,1,0.0627,0.000133,2.52e-05,0.307,0.603,142.091,audio_features,7ECVfGSNDNwonkilEoD9h3,spotify:track:7ECVfGSNDNwonkilEoD9h3,https://api.spotify.com/v1/tracks/7ECVfGSNDNwonkilEoD9h3,https://api.spotify.com/v1/audio-analysis/7ECVfGSNDNwonkilEoD9h3,247267,4,Overnight - The Wild Feathers
0.716,0.727,10,-6.734,1,0.296,0.0264,0.0,0.0717,0.597,97.977,audio_features,0POuQCMT4zyRzB2MjbzVaI,spotify:track:0POuQCMT4zyRzB2MjbzVaI,https://api.spotify.com/v1/tracks/0POuQCMT4zyRzB2MjbzVaI,https://api.spotify.com/v1/audio-analysis/0POuQCMT4zyRzB2MjbzVaI,185907,4,Bad Vibes - K.Flay
0.562,0.838,1,-4.705,1,0.049,0.0158,0.0,0.132,0.64,171.019,audio_features,1pZ88aYTA3JqLmWUhyiCii,spotify:track:1pZ88aYTA3JqLmWUhyiCii,https://api.spotify.com/v1/tracks/1pZ88aYTA3JqLmWUhyiCii,https://api.spotify.com/v1/audio-analysis/1pZ88aYTA3JqLmWUhyiCii,216187,4,Blue Lips (feat. Ursula Rose) - Bear Hands
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.32e-05,0.0898,0.665,121.08,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4,Brazil - Declan McKenna
0.555,0.412,3,-6.284,1,0.0354,0.692,1.52e-06,0.112,0.282,163.887,audio_features,3iBYSJKwt7BLhyAbjZIIot,spotify:track:3iBYSJKwt7BLhyAbjZIIot,https://api.spotify.com/v1/tracks/3iBYSJKwt7BLhyAbjZIIot,https://api.spotify.com/v1/audio-analysis/3iBYSJKwt7BLhyAbjZIIot,238995,3,Chasing after the moon - Michael Shynes
0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,audio_features,5sVyefkGgQeYCgnqr4KslQ,spotify:track:5sVyefkGgQeYCgnqr4KslQ,https://api.spotify.com/v1/tracks/5sVyefkGgQeYCgnqr4KslQ,https://api.spotify.com/v1/audio-analysis/5sVyefkGgQeYCgnqr4KslQ,231813,4,Front Porch - Joy Williams
0.535,0.0503,11,-17.294,1,0.0345,0.96,2.44e-05,0.113,0.0773,118.195,audio_features,5GHr2k1v1ACD5MqkuCRz87,spotify:track:5GHr2k1v1ACD5MqkuCRz87,https://api.spotify.com/v1/tracks/5GHr2k1v1ACD5MqkuCRz87,https://api.spotify.com/v1/audio-analysis/5GHr2k1v1ACD5MqkuCRz87,252347,4,Mirou - Sumie
0.573,0.786,7,-4.354,1,0.0353,0.0625,0.211,0.117,0.61,110.289,audio_features,0W5qBuHbbBfCzszFxrQWMc,spotify:track:0W5qBuHbbBfCzszFxrQWMc,https://api.spotify.com/v1/tracks/0W5qBuHbbBfCzszFxrQWMc,https://api.spotify.com/v1/audio-analysis/0W5qBuHbbBfCzszFxrQWMc,171267,4,Call Me - St. Paul & The Broken Bones
0.554,0.329,0,-9.936,1,0.0354,0.757,2.54e-05,0.107,0.327,139.956,audio_features,1XGfF8POOjMJcjfKQGvPr2,spotify:track:1XGfF8POOjMJcjfKQGvPr2,https://api.spotify.com/v1/tracks/1XGfF8POOjMJcjfKQGvPr2,https://api.spotify.com/v1/audio-analysis/1XGfF8POOjMJcjfKQGvPr2,189541,4,I Can Change - wiidope Remix - Lake Street Dive
0.526,0.357,7,-8.054,1,0.0316,0.577,7.46e-06,0.106,0.423,95.961,audio_features,1MBvaW8VuLtr5He0MCxTna,spotify:track:1MBvaW8VuLtr5He0MCxTna,https://api.spotify.com/v1/tracks/1MBvaW8VuLtr5He0MCxTna,https://api.spotify.com/v1/audio-analysis/1MBvaW8VuLtr5He0MCxTna,236173,4,Cinnamon Tree - Marty O'Reilly & the Old Soul Orchestra
0.488,0.538,5,-8.084,1,0.15,0.176,0.000183,0.093,0.617,178.408,audio_features,5gRCBF8BbbQA4M7wRFjqxg,spotify:track:5gRCBF8BbbQA4M7wRFjqxg,https://api.spotify.com/v1/tracks/5gRCBF8BbbQA4M7wRFjqxg,https://api.spotify.com/v1/audio-analysis/5gRCBF8BbbQA4M7wRFjqxg,295707,4,Sour Candy - Melt
0.465,0.242,9,-10.46,1,0.0298,0.955,0.0223,0.126,0.315,102.812,audio_features,72i7dwVrHdfDnr3qmINh5U,spotify:track:72i7dwVrHdfDnr3qmINh5U,https://api.spotify.com/v1/tracks/72i7dwVrHdfDnr3qmINh5U,https://api.spotify.com/v1/audio-analysis/72i7dwVrHdfDnr3qmINh5U,284862,4,Postcards From Hell - The Wood Brothers
0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,audio_features,0i5QVxsK3IvEDbUjTA64Li,spotify:track:0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/tracks/0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/audio-analysis/0i5QVxsK3IvEDbUjTA64Li,198600,4,Silver Lining - Mt. Joy
0.678,0.392,0,-11.328,1,0.274,0.177,0.0045,0.0839,0.706,171.274,audio_features,39rHfrVqCX6A55GF7uOZSC,spotify:track:39rHfrVqCX6A55GF7uOZSC,https://api.spotify.com/v1/tracks/39rHfrVqCX6A55GF7uOZSC,https://api.spotify.com/v1/audio-analysis/39rHfrVqCX6A55GF7uOZSC,199640,4,1612 - Vulfpeck
0.622,0.746,0,-6.12,1,0.0407,0.0184,6.33e-06,0.337,0.372,132.945,audio_features,4mg0MWlmHKhH9BOZZRMsAd,spotify:track:4mg0MWlmHKhH9BOZZRMsAd,https://api.spotify.com/v1/tracks/4mg0MWlmHKhH9BOZZRMsAd,https://api.spotify.com/v1/audio-analysis/4mg0MWlmHKhH9BOZZRMsAd,234307,4,Run It Up - Coast Modern
0.47,0.952,11,-3.641,0,0.134,0.000139,0.00283,0.386,0.398,170.058,audio_features,7vjzFWG4neQ9YYMN9yZ9hr,spotify:track:7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/tracks/7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/audio-analysis/7vjzFWG4neQ9YYMN9yZ9hr,220573,4,Helicopter - Bloc Party
0.446,0.456,6,-7.338,1,0.054,0.595,0.0,0.0752,0.27,145.056,audio_features,4NK49OnNDP3oJcTGs89XSg,spotify:track:4NK49OnNDP3oJcTGs89XSg,https://api.spotify.com/v1/tracks/4NK49OnNDP3oJcTGs89XSg,https://api.spotify.com/v1/audio-analysis/4NK49OnNDP3oJcTGs89XSg,235053,4,Beggar's Song - Matt Maeson
0.686,0.455,9,-8.335,1,0.0321,0.64,0.00197,0.0711,0.559,118.071,audio_features,78lFgN1JjH5bUfIbNgJ5O1,spotify:track:78lFgN1JjH5bUfIbNgJ5O1,https://api.spotify.com/v1/tracks/78lFgN1JjH5bUfIbNgJ5O1,https://api.spotify.com/v1/audio-analysis/78lFgN1JjH5bUfIbNgJ5O1,302034,4,Magnolia - The Essentialists
0.631,0.844,11,-5.228,0,0.0355,0.0246,0.00703,0.109,0.873,165.037,audio_features,4A67XBA4RsiG9eveiAI5vk,spotify:track:4A67XBA4RsiG9eveiAI5vk,https://api.spotify.com/v1/tracks/4A67XBA4RsiG9eveiAI5vk,https://api.spotify.com/v1/audio-analysis/4A67XBA4RsiG9eveiAI5vk,227848,4,Looking For A Sign - BoomBox
0.51,0.529,8,-6.983,0,0.225,0.123,3.05e-06,0.101,0.652,189.136,audio_features,6rAcln9T5vEL3SSWWsFWIy,spotify:track:6rAcln9T5vEL3SSWWsFWIy,https://api.spotify.com/v1/tracks/6rAcln9T5vEL3SSWWsFWIy,https://api.spotify.com/v1/audio-analysis/6rAcln9T5vEL3SSWWsFWIy,397267,3,Make It Better - Aaron Kamm and the One Drops
0.654,0.443,6,-9.301,1,0.0303,0.152,1.02e-05,0.122,0.52,80.508,audio_features,6oDXwSPWcp7KT2B3funF8y,spotify:track:6oDXwSPWcp7KT2B3funF8y,https://api.spotify.com/v1/tracks/6oDXwSPWcp7KT2B3funF8y,https://api.spotify.com/v1/audio-analysis/6oDXwSPWcp7KT2B3funF8y,200870,4,Dance Around the Fire - Why These Coyotes
0.806,0.444,11,-13.525,1,0.0677,0.0206,0.0605,0.223,0.926,142.801,audio_features,7aG7NGR2grcbcFdpKM25um,spotify:track:7aG7NGR2grcbcFdpKM25um,https://api.spotify.com/v1/tracks/7aG7NGR2grcbcFdpKM25um,https://api.spotify.com/v1/audio-analysis/7aG7NGR2grcbcFdpKM25um,343093,4,Hikkurikaetteta Futari - Fishmans
0.587,0.799,7,-6.271,1,0.158,0.228,0.0,0.329,0.649,85.884,audio_features,0siQP9KiIRRrgvlDJQG7Us,spotify:track:0siQP9KiIRRrgvlDJQG7Us,https://api.spotify.com/v1/tracks/0siQP9KiIRRrgvlDJQG7Us,https://api.spotify.com/v1/audio-analysis/0siQP9KiIRRrgvlDJQG7Us,275907,4,Dear Raleigh - Kooley High
0.718,0.603,3,-6.278,1,0.0258,0.326,0.0,0.0781,0.474,108.074,audio_features,7xeJKKmWX8PT0N5jZccbVD,spotify:track:7xeJKKmWX8PT0N5jZccbVD,https://api.spotify.com/v1/tracks/7xeJKKmWX8PT0N5jZccbVD,https://api.spotify.com/v1/audio-analysis/7xeJKKmWX8PT0N5jZccbVD,177467,4,Sunbleached Girl - Shag Rock
0.44,0.935,8,-6.614,1,0.128,0.00767,0.28,0.284,0.426,82.044,audio_features,10g8Br8WouvUA20LYYHdJ7,spotify:track:10g8Br8WouvUA20LYYHdJ7,https://api.spotify.com/v1/tracks/10g8Br8WouvUA20LYYHdJ7,https://api.spotify.com/v1/audio-analysis/10g8Br8WouvUA20LYYHdJ7,140565,4,Sheesh - Josh Sallee
0.582,0.613,11,-6.879,1,0.0632,0.221,0.00507,0.157,0.71,181.953,audio_features,0JaLSBPzYBUPMwFPKgETeh,spotify:track:0JaLSBPzYBUPMwFPKgETeh,https://api.spotify.com/v1/tracks/0JaLSBPzYBUPMwFPKgETeh,https://api.spotify.com/v1/audio-analysis/0JaLSBPzYBUPMwFPKgETeh,230631,4,Soothsayer - Brave Baby
0.671,0.781,7,-5.932,0,0.101,0.161,0.000573,0.149,0.961,168.144,audio_features,3MUDtxwgabfS39tclesWwV,spotify:track:3MUDtxwgabfS39tclesWwV,https://api.spotify.com/v1/tracks/3MUDtxwgabfS39tclesWwV,https://api.spotify.com/v1/audio-analysis/3MUDtxwgabfS39tclesWwV,191429,4,Waste of Time - Early Eyes
0.764,0.308,2,-15.278,1,0.128,0.718,0.000335,0.118,0.387,114.864,audio_features,21CVUn10FKOOMQDIU4rBvk,spotify:track:21CVUn10FKOOMQDIU4rBvk,https://api.spotify.com/v1/tracks/21CVUn10FKOOMQDIU4rBvk,https://api.spotify.com/v1/audio-analysis/21CVUn10FKOOMQDIU4rBvk,158609,4,"Austin, TX Blues - Netherfriends"
0.646,0.374,2,-11.433,1,0.05,0.408,0.142,0.0907,0.376,139.923,audio_features,717yuYPkh3UD3bM1clQP4T,spotify:track:717yuYPkh3UD3bM1clQP4T,https://api.spotify.com/v1/tracks/717yuYPkh3UD3bM1clQP4T,https://api.spotify.com/v1/audio-analysis/717yuYPkh3UD3bM1clQP4T,187533,4,Fast Talk - Still Woozy Remix - Houses
0.218,0.722,4,-4.901,1,0.0369,0.00708,0.121,0.0206,0.343,137.2,audio_features,3Uej3YvulV3pOZNx7EQ7Si,spotify:track:3Uej3YvulV3pOZNx7EQ7Si,https://api.spotify.com/v1/tracks/3Uej3YvulV3pOZNx7EQ7Si,https://api.spotify.com/v1/audio-analysis/3Uej3YvulV3pOZNx7EQ7Si,446760,4,Hiding In The Melody - Night Moves
0.799,0.712,6,-4.815,0,0.378,0.242,1.56e-06,0.0586,0.669,172.92,audio_features,49mmbC3o9vUM1v6edMkzYC,spotify:track:49mmbC3o9vUM1v6edMkzYC,https://api.spotify.com/v1/tracks/49mmbC3o9vUM1v6edMkzYC,https://api.spotify.com/v1/audio-analysis/49mmbC3o9vUM1v6edMkzYC,216763,4,Liquor Bottle - Herbal T
0.8,0.845,9,-5.602,1,0.0464,0.275,0.00292,0.111,0.867,109.986,audio_features,5InvjDTRpckVGpTi8tXdOl,spotify:track:5InvjDTRpckVGpTi8tXdOl,https://api.spotify.com/v1/tracks/5InvjDTRpckVGpTi8tXdOl,https://api.spotify.com/v1/audio-analysis/5InvjDTRpckVGpTi8tXdOl,257413,4,Old Love - Joe Hertler & The Rainbow Seekers
0.658,0.814,4,-5.121,0,0.116,0.157,3.48e-05,0.0507,0.221,90.033,audio_features,5GBRnEgg3xzJ3aQA6klSP0,spotify:track:5GBRnEgg3xzJ3aQA6klSP0,https://api.spotify.com/v1/tracks/5GBRnEgg3xzJ3aQA6klSP0,https://api.spotify.com/v1/audio-analysis/5GBRnEgg3xzJ3aQA6klSP0,219067,4,A-Okay - Grieves
0.679,0.623,2,-6.695,1,0.0295,0.351,0.0,0.231,0.819,125.018,audio_features,1rjuLCauogqpEsLZl794qr,spotify:track:1rjuLCauogqpEsLZl794qr,https://api.spotify.com/v1/tracks/1rjuLCauogqpEsLZl794qr,https://api.spotify.com/v1/audio-analysis/1rjuLCauogqpEsLZl794qr,289959,4,So Real - Easy Giant
0.69,0.627,2,-5.271,1,0.0254,0.0238,0.000472,0.311,0.698,98.021,audio_features,3a2nzjQ3MvixVjPRj0asCG,spotify:track:3a2nzjQ3MvixVjPRj0asCG,https://api.spotify.com/v1/tracks/3a2nzjQ3MvixVjPRj0asCG,https://api.spotify.com/v1/audio-analysis/3a2nzjQ3MvixVjPRj0asCG,246768,4,Catahoula Man - Generationals
0.551,0.741,8,-4.245,1,0.029,0.00648,0.00603,0.0707,0.399,79.984,audio_features,384TqRlwlMfeUAODhXfF3O,spotify:track:384TqRlwlMfeUAODhXfF3O,https://api.spotify.com/v1/tracks/384TqRlwlMfeUAODhXfF3O,https://api.spotify.com/v1/audio-analysis/384TqRlwlMfeUAODhXfF3O,211720,4,Tidal Wave - Portugal. The Man
0.514,0.95,4,-3.807,0,0.0298,0.00575,0.00238,0.134,0.665,137.975,audio_features,28QF5ELXqDnaBjPjGTlzAK,spotify:track:28QF5ELXqDnaBjPjGTlzAK,https://api.spotify.com/v1/tracks/28QF5ELXqDnaBjPjGTlzAK,https://api.spotify.com/v1/audio-analysis/28QF5ELXqDnaBjPjGTlzAK,236800,4,Northern Lights - Death Cab for Cutie
0.508,0.903,9,-4.91,0,0.0442,0.00133,7.88e-06,0.116,0.689,141.987,audio_features,3bGWIrId9JXQYZZZzJIa0H,spotify:track:3bGWIrId9JXQYZZZzJIa0H,https://api.spotify.com/v1/tracks/3bGWIrId9JXQYZZZzJIa0H,https://api.spotify.com/v1/audio-analysis/3bGWIrId9JXQYZZZzJIa0H,229453,4,Change - The Revivalists
0.935,0.756,4,-6.957,1,0.084,0.0617,7.6e-06,0.12,0.961,112.045,audio_features,5Y7DSov75Ic5viePFoD0WX,spotify:track:5Y7DSov75Ic5viePFoD0WX,https://api.spotify.com/v1/tracks/5Y7DSov75Ic5viePFoD0WX,https://api.spotify.com/v1/audio-analysis/5Y7DSov75Ic5viePFoD0WX,171383,4,The Spot - Your Smith
0.567,0.799,1,-5.261,0,0.0443,0.0108,0.0,0.149,0.668,102.083,audio_features,65OKMneokl6D4aW3tcshMr,spotify:track:65OKMneokl6D4aW3tcshMr,https://api.spotify.com/v1/tracks/65OKMneokl6D4aW3tcshMr,https://api.spotify.com/v1/audio-analysis/65OKMneokl6D4aW3tcshMr,226453,4,Mad Cali Transit - Decorator
0.42,0.763,3,-6.197,1,0.0695,0.247,1.89e-06,0.102,0.492,142.229,audio_features,1inafBUARe46JvqXSNrcS2,spotify:track:1inafBUARe46JvqXSNrcS2,https://api.spotify.com/v1/tracks/1inafBUARe46JvqXSNrcS2,https://api.spotify.com/v1/audio-analysis/1inafBUARe46JvqXSNrcS2,230613,4,Strain of Cancer - Michigan Rattlers
0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,audio_features,0ZAiqymvbQUZAh9y6ZT3Rm,spotify:track:0ZAiqymvbQUZAh9y6ZT3Rm,https://api.spotify.com/v1/tracks/0ZAiqymvbQUZAh9y6ZT3Rm,https://api.spotify.com/v1/audio-analysis/0ZAiqymvbQUZAh9y6ZT3Rm,159512,4,XO - EDEN
0.77,0.752,8,-4.383,1,0.229,0.191,1.05e-05,0.272,0.704,88.983,audio_features,21YulUEEuIftI57cmEoRoW,spotify:track:21YulUEEuIftI57cmEoRoW,https://api.spotify.com/v1/tracks/21YulUEEuIftI57cmEoRoW,https://api.spotify.com/v1/audio-analysis/21YulUEEuIftI57cmEoRoW,153613,4,Good Morning - Max Frost
0.624,0.877,11,-5.148,1,0.0325,0.419,0.0,0.156,0.965,155.861,audio_features,3bzE4k3mRgntRkWneF73jG,spotify:track:3bzE4k3mRgntRkWneF73jG,https://api.spotify.com/v1/tracks/3bzE4k3mRgntRkWneF73jG,https://api.spotify.com/v1/audio-analysis/3bzE4k3mRgntRkWneF73jG,216200,4,Gonna Fix You - Dustbowl Revival
0.473,0.973,9,-3.484,1,0.0648,0.295,0.0,0.214,0.861,171.061,audio_features,2wiygWoRuc4enJtIIgTKNR,spotify:track:2wiygWoRuc4enJtIIgTKNR,https://api.spotify.com/v1/tracks/2wiygWoRuc4enJtIIgTKNR,https://api.spotify.com/v1/audio-analysis/2wiygWoRuc4enJtIIgTKNR,188867,4,Good Egg - Dustbowl Revival
0.476,0.661,0,-5.435,0,0.116,0.166,0.0,0.158,0.712,162.164,audio_features,40zttuJel1Pp0TI2Z6G70R,spotify:track:40zttuJel1Pp0TI2Z6G70R,https://api.spotify.com/v1/tracks/40zttuJel1Pp0TI2Z6G70R,https://api.spotify.com/v1/audio-analysis/40zttuJel1Pp0TI2Z6G70R,180938,4,Shreddy Krueger - Manwolves
0.408,0.62,7,-6.899,1,0.0331,0.299,3.14e-05,0.099,0.487,96.154,audio_features,0Yi0OG2Kvk8ZQEh57ByxBQ,spotify:track:0Yi0OG2Kvk8ZQEh57ByxBQ,https://api.spotify.com/v1/tracks/0Yi0OG2Kvk8ZQEh57ByxBQ,https://api.spotify.com/v1/audio-analysis/0Yi0OG2Kvk8ZQEh57ByxBQ,264960,4,Baseball - Michigan Rattlers
0.66,0.697,0,-6.2,1,0.0311,0.803,6.55e-05,0.0928,0.781,177.919,audio_features,13HyzdrX8NYUo0l3WVfxon,spotify:track:13HyzdrX8NYUo0l3WVfxon,https://api.spotify.com/v1/tracks/13HyzdrX8NYUo0l3WVfxon,https://api.spotify.com/v1/audio-analysis/13HyzdrX8NYUo0l3WVfxon,213027,4,Honey I Love You (feat. Keb' Mo') - Dustbowl Revival
